X,Y,Name,Lat,Lon,Q1 amp,Q1 phase,O1 amp,O1 phase,P1 amp,P1 phase,K1 amp,K1 phase,N2 amp,N2 phase,M2 amp,M2 phase,S2 amp,S2 phase,K2 amp,K2 phase
-432456.197859232,9098649.72057448,KUMUL TKR MRG,-8.066666666666670,144.566666666667004,0.022000000000000,131.559998000000007,0.144400000000000,155.690001999999993,0.095700000000000,191.250000000000000,0.307200000000000,195.729996000000000,0.219100000000000,270.630004999999983,0.744600000000000,296.839995999999985,0.444500000000000,272.700012000000015,0.107900000000000,264.429993000000024
-405471.884847691,9142020.08250459,PORT ROMILLY,-7.683333333333330,144.816666666667004,0.009000000000000,23.000000000000000,0.168000000000000,157.000000000000000,0.110000000000000,205.000000000000000,0.329000000000000,205.000000000000000,0.277000000000000,282.000000000000000,0.853000000000000,311.000000000000000,0.491000000000000,288.000000000000000,0.134000000000000,288.000000000000000
-328408.541128336,9087683.34652306,KEREMA BAY (OFF),-8.183333333333330,145.500000000000000,0.016900000000000,155.889998999999989,0.137900000000000,159.130005000000011,0.086000000000000,187.990004999999996,0.293900000000000,192.710006999999990,0.205400000000000,265.899993999999992,0.559700000000000,282.940001999999993,0.346000000000000,257.100006000000008,0.093900000000000,254.820007000000004
-301080.797962356,9112334.35616557,KEREMA,-7.966666666666670,145.750000000000000,0.030000000000000,118.000000000000000,0.140000000000000,155.000000000000000,0.100000000000000,194.000000000000000,0.290000000000000,199.000000000000000,0.170000000000000,268.000000000000000,0.550000000000000,292.000000000000000,0.330000000000000,258.000000000000000,0.090000000000000,258.000000000000000
-145023.878418062,8946255.98991519,PORT MORESBY,-9.483333333333331,147.133333333333013,0.025900000000000,124.322097999999997,0.141300000000000,152.859206999999998,0.082000000000000,189.129302999999993,0.280100000000000,193.837006000000002,0.163400000000000,256.220795000000010,0.490800000000000,279.440491000000009,0.290000000000000,249.472197999999992,0.078700000000000,247.141998000000001
-132124.41173927,8944620.14589496,BOOTLESS INLET,-9.500000000000000,147.250000000000000,0.021900000000000,113.050003000000004,0.119300000000000,141.580002000000007,0.080000000000000,193.309998000000007,0.273200000000000,198.020004000000000,0.132500000000000,246.880005000000011,0.398000000000000,270.100006000000008,0.334700000000000,246.729996000000000,0.090800000000000,244.399993999999992
-19070.1339320623,8874218.06386322,KALIGOLA POINT,-10.150000000000000,148.266666666666993,0.020000000000000,114.000000000000000,0.140000000000000,151.000000000000000,0.100000000000000,192.000000000000000,0.290000000000000,192.000000000000000,0.170000000000000,242.000000000000000,0.440000000000000,274.000000000000000,0.270000000000000,253.000000000000000,0.070000000000000,253.000000000000000
34152.1493591183,8865715.49778473,DEDELE POINT,-10.233333333333301,148.750000000000000,0.021200000000000,130.929992999999996,0.147200000000000,148.710006999999990,0.079700000000000,188.820007000000004,0.272300000000000,193.529999000000004,0.151900000000000,259.070006999999976,0.459400000000000,274.510010000000023,0.277400000000000,250.330002000000007,0.075300000000000,248.000000000000000
98307.7744096931,8855424.73857607,MARGARIDA,-10.333333333333300,149.333333333333002,0.029700000000000,159.490004999999996,0.159200000000000,156.759995000000004,0.067900000000000,175.250000000000000,0.322000000000000,190.080002000000007,0.143100000000000,269.760010000000023,0.515600000000000,274.850006000000008,0.268300000000000,244.860001000000011,0.069300000000000,239.110001000000011
102048.545927707,8848081.53616737,BONARUA I.,-10.400000000000000,149.366666666666987,0.030300000000000,126.349997999999999,0.129000000000000,151.580002000000007,0.079600000000000,180.949996999999996,0.272000000000000,185.649993999999992,0.159600000000000,260.690001999999993,0.384000000000000,274.929993000000024,0.261100000000000,245.110001000000011,0.070800000000000,242.779999000000004
151536.431112161,8833848.35758219,DELAMI I.,-10.533333333333299,149.816666666667004,0.025000000000000,126.379997000000003,0.132200000000000,148.949996999999996,0.082700000000000,182.889998999999989,0.284700000000000,188.220000999999996,0.143700000000000,256.970001000000025,0.412800000000000,274.880004999999983,0.241500000000000,250.250000000000000,0.070900000000000,249.979996000000000
149823.940263099,8822756.78324428,AVA POINT,-10.633333333333301,149.800000000000011,0.028000000000000,125.190002000000007,0.152500000000000,153.729996000000000,0.082400000000000,183.789993000000010,0.281500000000000,188.509995000000004,0.158000000000000,267.399993999999992,0.474600000000000,290.640015000000005,0.254100000000000,237.800003000000004,0.069000000000000,235.520004000000000
212005.702573627,8808583.16153142,BRUMER I.,-10.766666666666699,150.366666666666987,0.032100000000000,137.899993999999992,0.136900000000000,152.259995000000004,0.082300000000000,186.830002000000007,0.273200000000000,191.380005000000011,0.152900000000000,267.130004999999983,0.370600000000000,277.010010000000023,0.236900000000000,245.460006999999990,0.064500000000000,238.649993999999992
254059.7829351,8794164.08156847,BAIIRI I.,-10.900000000000000,150.750000000000000,0.023600000000000,109.269997000000004,0.132900000000000,154.460006999999990,0.079800000000000,183.270004000000000,0.274600000000000,188.600006000000008,0.124300000000000,242.850006000000008,0.342900000000000,274.019989000000010,0.197500000000000,242.820007000000004,0.058000000000000,242.550003000000004
248425.173312163,8816253.49754936,DOINI I.,-10.699999999999999,150.699999999999989,0.024000000000000,135.490004999999996,0.132700000000000,156.330002000000007,0.078100000000000,188.190001999999993,0.268600000000000,193.110001000000011,0.099200000000000,260.100006000000008,0.295700000000000,278.640015000000005,0.163400000000000,241.699996999999996,0.049300000000000,239.419997999999993
244707.79117239,8825447.26933866,SAMARAI I.,-10.616666666666699,150.666666666666998,0.000000000000000,0.000000000000000,0.140000000000000,157.000000000000000,0.000000000000000,0.000000000000000,0.260000000000000,190.000000000000000,0.000000000000000,0.000000000000000,0.280000000000000,289.000000000000000,0.190000000000000,250.000000000000000,0.000000000000000,0.000000000000000
308615.134131355,8814804.95678243,BENTLEY I.,-10.716666666666701,151.250000000000000,0.021200000000000,141.039993000000010,0.131800000000000,161.660003999999986,0.074600000000000,188.899993999999992,0.256800000000000,194.229996000000000,0.051900000000000,245.990004999999996,0.131800000000000,293.299987999999985,0.070700000000000,212.779999000000004,0.020800000000000,212.509995000000004
286665.34975051,8825736.35481988,BASILAKI- PITT BAY,-10.616666666666699,151.050000000000011,0.010900000000000,121.559997999999993,0.139200000000000,170.320007000000004,0.073000000000000,197.059998000000007,0.242400000000000,201.619994999999989,0.042900000000000,250.139998999999989,0.073700000000000,316.190001999999993,0.046700000000000,190.320007000000004,0.012700000000000,183.509995000000004
290256.766200283,8834977.83822391,SHORTLAND I.,-10.533333333333299,151.083333333333002,0.012700000000000,171.770004000000000,0.152000000000000,163.429992999999996,0.073100000000000,195.169997999999993,0.242800000000000,199.729996000000000,0.023100000000000,231.130005000000011,0.073200000000000,302.369995000000017,0.067900000000000,167.160003999999986,0.018500000000000,160.350006000000008
324957.069225407,8827798.50427057,HUMMOCK I.,-10.600000000000000,151.400000000000006,0.030700000000000,133.809998000000007,0.132400000000000,163.990004999999996,0.080600000000000,191.970000999999996,0.267600000000000,196.570007000000004,0.046300000000000,233.149993999999992,0.095800000000000,282.510010000000023,0.066600000000000,191.059998000000007,0.018100000000000,184.259995000000004
322991.363529123,8855441.11862219,KEGAWAM I.,-10.350000000000000,151.383333333333013,0.030300000000000,139.690001999999993,0.130800000000000,165.130005000000011,0.077400000000000,198.190001999999993,0.256900000000000,202.809998000000007,0.031500000000000,216.899993999999992,0.025300000000000,295.339995999999985,0.076500000000000,161.800003000000004,0.020800000000000,155.020004000000000
304779.141259272,8847969.3497674,BLAKENEY I.,-10.416666666666700,151.216666666667010,0.044000000000000,110.849997999999999,0.126500000000000,167.630005000000011,0.081200000000000,200.419997999999993,0.269600000000000,204.979996000000000,0.034800000000000,270.910004000000015,0.044600000000000,340.279998999999975,0.076300000000000,173.270004000000000,0.020800000000000,166.460006999999990
476306.83586563,8817183.06536752,MISIMA,-10.699999999999999,152.783333333332990,0.045400000000000,156.110001000000011,0.095700000000000,163.360001000000011,0.054400000000000,190.740004999999996,0.180700000000000,195.300003000000004,0.028300000000000,241.520004000000000,0.033500000000000,310.559998000000007,0.043100000000000,177.080002000000007,0.011800000000000,170.270004000000000
430877.841691497,8752617.22312931,DUCHATEAU I.,-11.283333333333299,152.366666666666987,0.000000000000000,0.000000000000000,0.140000000000000,149.000000000000000,0.090000000000000,175.000000000000000,0.260000000000000,175.000000000000000,0.000000000000000,0.000000000000000,0.220000000000000,268.000000000000000,0.150000000000000,226.000000000000000,0.040000000000000,226.000000000000000
518190.769255466,8754529.67929675,HUNIYE BAY,-11.266666666666699,153.166666666666998,0.000000000000000,0.000000000000000,0.140000000000000,159.000000000000000,0.090000000000000,190.000000000000000,0.280000000000000,190.000000000000000,0.090000000000000,251.000000000000000,0.240000000000000,280.000000000000000,0.130000000000000,238.000000000000000,0.040000000000000,238.000000000000000
640014.711435668,8739481.81654735,CAPE DELIVERANCE,-11.400000000000000,154.283333333332990,0.004300000000000,218.303604000000007,0.130900000000000,166.120605000000012,0.085100000000000,199.080307000000005,0.256600000000000,199.901702999999998,0.048700000000000,218.604796999999991,0.076800000000000,283.443206999999973,0.061300000000000,221.406096999999988,0.016700000000000,222.227493000000010
220719.401573219,8858461.84151176,ALOTAU (MILNE BAY),-10.316666666666700,150.449999999999989,0.025200000000000,141.691101000000003,0.138100000000000,164.693999999999988,0.079400000000000,194.676407000000012,0.263700000000000,199.230605999999995,0.033800000000000,229.024901999999997,0.028700000000000,304.660187000000008,0.087000000000000,157.873993000000013,0.023700000000000,151.061707000000013
218278.059275115,8937759.53705447,MAPAMOIWA,-9.600000000000000,150.433333333332996,0.026700000000000,147.029999000000004,0.146400000000000,170.029999000000004,0.075600000000000,194.479996000000000,0.251100000000000,199.029999000000004,0.020300000000000,270.730010999999990,0.017300000000000,346.359984999999995,0.098100000000000,152.410003999999986,0.026700000000000,145.600006000000008
280959.598751701,8862578.23990773,NUAKATA I.,-10.283333333333299,151.000000000000000,0.019500000000000,138.389998999999989,0.143600000000000,167.929992999999996,0.075300000000000,190.389998999999989,0.250100000000000,195.009995000000004,0.029800000000000,209.800003000000004,0.019900000000000,270.339995999999985,0.085500000000000,166.300003000000004,0.023300000000000,159.419997999999993
266326.255905883,8866172.05056638,EAST CAPE,-10.250000000000000,150.866666666666987,0.012700000000000,127.216003000000001,0.131500000000000,149.579604999999987,0.071900000000000,178.693999999999988,0.216800000000000,179.515396000000010,0.029600000000000,167.543502999999987,0.007200000000000,350.957885999999974,0.071100000000000,118.136298999999994,0.019300000000000,118.957702999999995
496338.750339435,8977508.15951948,WOODLARK I.,-9.250000000000000,152.966666666667010,0.021300000000000,143.210006999999990,0.132000000000000,163.470000999999996,0.075500000000000,193.399993999999992,0.250600000000000,197.960006999999990,0.028600000000000,232.600006000000008,0.028000000000000,319.989989999999977,0.078100000000000,147.250000000000000,0.021300000000000,140.440001999999993
446921.312341829,8970101.49032792,SHARP I.,-9.316666666666670,152.516666666666993,0.011000000000000,42.923099999999998,0.097000000000000,154.300796999999989,0.082900000000000,198.622603999999995,0.250100000000000,199.443999999999988,0.014400000000000,207.317001000000005,0.020700000000000,239.098801000000009,0.078300000000000,181.375107000000014,0.021300000000000,182.196503000000007
198626.732821866,8878572.44601722,AIGURA POINT,-10.133333333333301,150.250000000000000,0.022100000000000,145.179992999999996,0.121200000000000,168.179992999999996,0.072700000000000,196.149993999999992,0.241300000000000,200.710006999999990,0.093500000000000,100.480002999999996,0.079400000000000,176.119994999999989,0.114500000000000,142.940001999999993,0.031200000000000,136.130005000000011
94976.2905783092,8993877.29892754,TUFI HARBOUR,-9.083333333333330,149.316666666667004,0.005900000000000,121.970000999999996,0.351100000000000,158.919997999999993,0.088800000000000,200.039993000000010,0.295000000000000,204.600006000000008,0.024500000000000,181.410003999999986,0.044900000000000,75.029999000000004,0.101000000000000,141.759995000000004,0.027500000000000,134.949996999999996
2903.30153345596,9015015.77006437,ORO BAY,-8.883333333333329,148.483333333333007,0.022600000000000,0.020000000000000,0.139700000000000,170.169997999999993,0.087100000000000,203.910003999999986,0.262700000000000,204.729996000000000,0.024300000000000,193.589996000000014,0.059400000000000,88.459998999999996,0.117700000000000,133.710006999999990,0.032000000000000,134.529999000000004
-4941.9239245159,9055587.32114734,EVE SHOAL,-8.516666666666669,148.416666666666998,0.019400000000000,142.490004999999996,0.128900000000000,169.729996000000000,0.060600000000000,205.589996000000014,0.249400000000000,207.309998000000007,0.026800000000000,162.600006000000008,0.035600000000000,92.739998000000000,0.094600000000000,128.500000000000000,0.037700000000000,119.720000999999996
-29182.0799359805,9081179.90319505,CAUTION POINT,-8.283333333333330,148.199999999999989,0.020200000000000,143.690001999999993,0.128200000000000,167.330002000000007,0.060100000000000,204.190001999999993,0.247500000000000,205.910003999999986,0.028300000000000,162.500000000000000,0.028400000000000,83.040001000000004,0.093000000000000,125.400002000000001,0.037100000000000,116.620002999999997
182406.609247992,9075847.55538164,KANAPU I.,-8.350000000000000,150.116666666666987,0.029800000000000,148.479996000000000,0.136900000000000,188.690001999999993,0.071100000000000,213.279999000000004,0.236000000000000,217.839996000000014,0.025300000000000,214.970000999999996,0.043900000000000,96.720000999999996,0.082900000000000,160.809998000000007,0.022600000000000,154.000000000000000
-164242.054456505,9249788.39596887,LAE,-6.750000000000000,147.000000000000000,0.023700000000000,149.357101000000000,0.133200000000000,171.192505000000011,0.074900000000000,199.600799999999992,0.248700000000000,204.194503999999995,0.021800000000000,174.313995000000006,0.057300000000000,87.245399000000006,0.108300000000000,125.348197999999996,0.029900000000000,118.069000000000003
-66289.591868698,9262008.07430262,DREGER HARBOUR,-6.650000000000000,147.883333333333013,0.024700000000000,165.600006000000008,0.119800000000000,177.500000000000000,0.057600000000000,208.000000000000000,0.237100000000000,209.699996999999996,0.015500000000000,187.800003000000004,0.055800000000000,83.400002000000001,0.093300000000000,132.500000000000000,0.037200000000000,123.699996999999996
-70103.4762384986,9273067.97426715,FINSCH HARBOUR,-6.550000000000000,147.849999999999994,0.000000000000000,0.000000000000000,0.070000000000000,272.000000000000000,0.000000000000000,0.000000000000000,0.255000000000000,205.000000000000000,0.012000000000000,120.000000000000000,0.068000000000000,75.000000000000000,0.096000000000000,124.000000000000000,0.002000000000000,45.000000000000000
-45075.341178321,9367630.7894989,UMBOI I.,-5.700000000000000,148.083333333333002,0.022900000000000,159.860001000000011,0.171700000000000,187.250000000000000,0.063100000000000,205.119994999999989,0.259900000000000,206.820007000000004,0.037300000000000,168.410003999999986,0.053000000000000,186.589996000000014,0.106200000000000,133.729996000000000,0.042400000000000,124.930000000000007
-299970.557356072,9418797.21247193,MADANG HARBOUR,-5.216666666666670,145.800000000000011,0.027400000000000,168.383895999999993,0.143900000000000,185.325500000000005,0.075800000000000,207.222900000000010,0.243700000000000,209.679702999999989,0.042000000000000,178.251006999999987,0.095600000000000,209.672103999999990,0.060200000000000,116.479301000000007,0.016300000000000,107.436699000000004
-394350.532912105,9521847.87371488,BOGIA,-4.283333333333330,144.966666666667010,0.027000000000000,164.589996000000014,0.148800000000000,180.880005000000011,0.074700000000000,210.529999000000004,0.236400000000000,212.350006000000008,0.041300000000000,196.559998000000007,0.150200000000000,216.110001000000011,0.020200000000000,157.880005000000011,0.004400000000000,165.830002000000007
-434020.642256084,9562390.98931266,SEPIK R.,-3.916666666666670,144.616666666666987,0.026800000000000,179.679992999999996,0.145500000000000,189.369994999999989,0.069700000000000,211.050003000000004,0.220600000000000,212.869994999999989,0.043400000000000,189.559998000000007,0.158500000000000,220.669997999999993,0.002800000000000,109.220000999999996,0.000600000000000,117.169998000000007
-544949.124138179,9602288.3808891,WEWAK,-3.550000000000000,143.633333333333013,0.027200000000000,174.828705000000014,0.147700000000000,186.891799999999989,0.075800000000000,211.765701000000007,0.239900000000000,213.581405999999987,0.056500000000000,188.119002999999992,0.217700000000000,220.339996000000014,0.019900000000000,223.039093000000008,0.004300000000000,230.983902000000000
-809654.398271132,9697081.56279078,VANIMO,-2.683333333333330,141.300000000000011,0.000000000000000,0.000000000000000,0.130000000000000,193.000000000000000,0.000000000000000,0.000000000000000,0.210000000000000,224.000000000000000,0.000000000000000,0.000000000000000,0.300000000000000,211.000000000000000,0.050000000000000,252.000000000000000,0.000000000000000,0.000000000000000
-216834.038880535,9749721.06198841,STONE I.,-2.250000000000000,146.566666666667004,0.025500000000000,189.490004999999996,0.131000000000000,187.529999000000004,0.070400000000000,209.389998999999989,0.242200000000000,211.710006999999990,0.049200000000000,188.500000000000000,0.116500000000000,218.240004999999996,0.028400000000000,106.500000000000000,0.008400000000000,102.319999999999993
-127472.936362632,9774157.46528144,SEEADLER HARBOUR,-2.033333333333330,147.366666666666987,0.026800000000000,172.445098999999999,0.143600000000000,186.622894000000002,0.072800000000000,210.815093999999988,0.234300000000000,211.593903000000012,0.039100000000000,174.467696999999987,0.099600000000000,213.973206000000005,0.046600000000000,95.974800000000002,0.013800000000000,82.509101999999999
138000.676567339,9385540.14682757,ELEONORA BAY,-5.550000000000000,149.733333333333007,0.027300000000000,308.362091000000021,0.145600000000000,332.995910999999978,0.082900000000000,11.784500000000000,0.250100000000000,12.605900000000000,0.037400000000000,123.916801000000007,0.059800000000000,154.352096999999986,0.061300000000000,84.591904000000000,0.016700000000000,85.413300000000007
178651.709790168,9389441.3707815,KIMBE,-5.516666666666670,150.099999999999994,0.025900000000000,137.399993999999992,0.143300000000000,189.839996000000014,0.065300000000000,214.350006000000008,0.221500000000000,217.639998999999989,0.034600000000000,172.059998000000007,0.047500000000000,222.580002000000007,0.076000000000000,123.089995999999999,0.022000000000000,115.910004000000001
407514.982435618,9535716.20506894,RABAUL,-4.200000000000000,152.166666666666998,0.020600000000000,156.580703999999997,0.125500000000000,174.239104999999995,0.071500000000000,201.787993999999998,0.241500000000000,205.024200000000008,0.029800000000000,169.013793999999990,0.036100000000000,172.221405000000004,0.086400000000000,109.741898000000006,0.025300000000000,101.848197999999996
435258.910396764,9539426.05095359,FOUL BAY,-4.166666666666670,152.416666666666998,0.019300000000000,162.889998999999989,0.118100000000000,180.929992999999996,0.067900000000000,202.589996000000014,0.231800000000000,206.210006999999990,0.023600000000000,193.600006000000008,0.028400000000000,197.940001999999993,0.073500000000000,115.900002000000001,0.021200000000000,108.319999999999993
420479.07390296,9519147.3098097,KOKOPO,-4.350000000000000,152.283333333332990,0.020700000000000,158.979996000000000,0.121400000000000,173.850006000000008,0.072800000000000,199.179992999999996,0.239800000000000,206.770004000000000,0.031600000000000,166.580002000000007,0.036200000000000,175.250000000000000,0.071800000000000,107.860000999999997,0.024500000000000,100.220000999999996
255381.932611561,9714250.35136362,KAVIENG,-2.583333333333330,150.800000000000011,0.024900000000000,167.820007000000004,0.137300000000000,182.619994999999989,0.072600000000000,207.289993000000010,0.221500000000000,210.660003999999986,0.025600000000000,122.809997999999993,0.081000000000000,85.279999000000004,0.121700000000000,96.169998000000007,0.034500000000000,93.620002999999997
564746.497702551,9546795.48564082,AMBITLE I.,-4.100000000000000,153.583333333333002,0.018300000000000,167.929992999999996,0.124400000000000,176.600006000000008,0.059800000000000,207.380005000000011,0.202900000000000,210.669997999999993,0.023600000000000,146.770004000000000,0.111800000000000,78.860000999999997,0.115600000000000,109.910004000000001,0.033500000000000,102.730002999999996
690155.253759444,9384420.27781935,SOROKEN,-5.566666666666670,154.716666666667010,0.017500000000000,178.110001000000011,0.133000000000000,171.589996000000014,0.066000000000000,201.889998999999989,0.212200000000000,205.899993999999992,0.013600000000000,77.430000000000007,0.112600000000000,62.779998999999997,0.119400000000000,108.120002999999997,0.035400000000000,102.819999999999993
724962.489990872,9306881.50958686,TOROKINA,-6.266666666666670,155.033333333332990,0.018000000000000,147.830002000000007,0.124200000000000,166.809998000000007,0.072700000000000,196.080002000000007,0.233800000000000,200.089996000000014,0.014600000000000,183.970000999999996,0.047600000000000,90.099997999999999,0.085000000000000,139.210006999999990,0.025200000000000,133.910003999999986
782202.97186715,9315852.5577454,ANEWA BAY,-6.183333333333330,155.550000000000011,0.023800000000000,152.727004999999991,0.125000000000000,174.033996999999999,0.066100000000000,200.539001000000013,0.212400000000000,204.548995999999988,0.053300000000000,82.628997999999996,0.293200000000000,73.110000999999997,0.217900000000000,99.365996999999993,0.064600000000000,94.063004000000006
811346.281902265,9245609.02272811,EVERENTA I.,-6.816666666666670,155.816666666667004,0.017200000000000,151.210006999999990,0.123800000000000,168.690001999999993,0.074300000000000,196.470000999999996,0.238900000000000,200.479996000000000,0.007400000000000,98.760002000000000,0.119200000000000,66.389999000000003,0.119100000000000,122.470000999999996,0.035300000000000,117.169998000000007
791413.25785039,9312118.96773915,KIETA HARBOUR,-6.216666666666670,155.633333333333013,0.025600000000000,163.580002000000007,0.124200000000000,172.779999000000004,0.070500000000000,206.970000999999996,0.212600000000000,207.789993000000010,0.051300000000000,79.349997999999999,0.299400000000000,72.809997999999993,0.226800000000000,99.430000000000007,0.061700000000000,100.250000000000000
930897.568281144,9202301.5618019,KATURASELE,-7.200000000000000,156.900000000000006,0.000000000000000,0.000000000000000,0.110000000000000,175.000000000000000,0.000000000000000,0.000000000000000,0.250000000000000,210.000000000000000,0.000000000000000,0.000000000000000,0.070000000000000,79.000000000000000,0.080000000000000,151.000000000000000,0.000000000000000,0.000000000000000
1022843.71751009,9171850.94112685,VAGHENA I.,-7.466666666666670,157.733333333333007,0.000000000000000,0.000000000000000,0.100000000000000,171.000000000000000,0.000000000000000,0.000000000000000,0.240000000000000,206.000000000000000,0.000000000000000,0.000000000000000,0.080000000000000,63.000000000000000,0.080000000000000,164.000000000000000,0.000000000000000,0.000000000000000
924471.760024814,9102635.26660823,GIZO ANCHORAGE,-8.100000000000000,156.849999999999994,0.000000000000000,0.000000000000000,0.120000000000000,177.000000000000000,0.070000000000000,212.000000000000000,0.230000000000000,212.000000000000000,0.020000000000000,239.000000000000000,0.010000000000000,16.000000000000000,0.070000000000000,181.000000000000000,0.020000000000000,181.000000000000000
955722.918512204,9098633.25783003,BLACKETT STRAIT,-8.133333333333329,157.133333333333013,0.020000000000000,151.000000000000000,0.120000000000000,176.000000000000000,0.090000000000000,218.000000000000000,0.250000000000000,218.000000000000000,0.020000000000000,280.000000000000000,0.030000000000000,23.000000000000000,0.080000000000000,162.000000000000000,0.020000000000000,162.000000000000000
972032.676921658,9074442.90372226,MUNDA POINT,-8.350000000000000,157.283333333332990,0.020000000000000,154.000000000000000,0.110000000000000,176.000000000000000,0.090000000000000,219.000000000000000,0.280000000000000,220.000000000000000,0.030000000000000,278.000000000000000,0.010000000000000,98.000000000000000,0.060000000000000,192.000000000000000,0.020000000000000,193.000000000000000
1021525.63108254,9057236.10512648,VIRU,-8.500000000000000,157.733333333333007,0.020000000000000,158.000000000000000,0.120000000000000,170.000000000000000,0.080000000000000,212.000000000000000,0.250000000000000,212.000000000000000,0.020000000000000,264.000000000000000,0.020000000000000,95.000000000000000,0.070000000000000,184.000000000000000,0.020000000000000,184.000000000000000
1047295.3167942,9056912.89065879,MAROVO LAGOON,-8.500000000000000,157.966666666667010,0.000000000000000,0.000000000000000,0.110000000000000,180.000000000000000,0.040000000000000,220.000000000000000,0.230000000000000,220.000000000000000,0.010000000000000,200.000000000000000,0.030000000000000,105.000000000000000,0.070000000000000,176.000000000000000,0.020000000000000,176.000000000000000
1036457.71773833,9073694.21979086,MONGO PASSAGE,-8.350000000000000,157.866666666666987,0.010000000000000,160.000000000000000,0.110000000000000,180.000000000000000,0.080000000000000,213.000000000000000,0.230000000000000,213.000000000000000,0.010000000000000,238.000000000000000,0.050000000000000,99.000000000000000,0.060000000000000,171.000000000000000,0.020000000000000,171.000000000000000
1016422.09326828,9092424.97816502,LOLOMO PASSAGE,-8.183333333333330,157.683333333332996,0.020000000000000,184.000000000000000,0.100000000000000,178.000000000000000,0.080000000000000,213.000000000000000,0.230000000000000,213.000000000000000,0.000000000000000,0.000000000000000,0.050000000000000,110.000000000000000,0.060000000000000,182.000000000000000,0.020000000000000,182.000000000000000
1266639.60043715,8951427.81565242,HONIARA,-9.416666666666670,159.966666666667010,0.019100000000000,150.643203999999997,0.110300000000000,175.078796000000011,0.067600000000000,206.458694000000008,0.227100000000000,211.157195999999999,0.011900000000000,214.195206000000013,0.049100000000000,122.261100999999996,0.071200000000000,173.304504000000009,0.020400000000000,165.534102999999988
1309350.27718056,8965414.12933706,NUGHU I.,-9.283333333333330,160.349999999999994,0.000000000000000,0.000000000000000,0.110000000000000,174.000000000000000,0.060000000000000,212.000000000000000,0.200000000000000,212.000000000000000,0.030000000000000,102.000000000000000,0.190000000000000,96.000000000000000,0.140000000000000,138.000000000000000,0.040000000000000,138.000000000000000
1294819.40998331,8976858.53421029,MBUNGANA I.,-9.183333333333330,160.216666666667010,0.000000000000000,0.000000000000000,0.110000000000000,179.000000000000000,0.080000000000000,212.000000000000000,0.230000000000000,212.000000000000000,0.010000000000000,61.000000000000000,0.100000000000000,100.000000000000000,0.080000000000000,151.000000000000000,0.020000000000000,151.000000000000000
1273295.20520346,9008850.33476111,BUENA VISTA,-8.900000000000000,160.016666666666993,0.019600000000000,148.470000999999996,0.112800000000000,173.160003999999986,0.063500000000000,207.800003000000004,0.213200000000000,212.830002000000007,0.040300000000000,223.470000999999996,0.166400000000000,129.169997999999993,0.105000000000000,136.520004000000000,0.030300000000000,127.959998999999996
1280535.02197693,9001284.31691025,SANDFLY PASSAGE,-8.966666666666670,160.083333333333002,0.018700000000000,138.929992999999996,0.112200000000000,181.369994999999989,0.067000000000000,207.559998000000007,0.224800000000000,212.589996000000014,0.017700000000000,123.139999000000003,0.111300000000000,117.449996999999996,0.101400000000000,149.279999000000004,0.029300000000000,140.720000999999996
1239158.5272474,9061435.96402252,THOUSAND SHIPS BAY,-8.433333333333330,159.699999999999989,0.000000000000000,0.000000000000000,0.110000000000000,179.000000000000000,0.070000000000000,216.000000000000000,0.210000000000000,216.000000000000000,0.020000000000000,106.000000000000000,0.170000000000000,116.000000000000000,0.130000000000000,149.000000000000000,0.040000000000000,149.000000000000000
1356376.50802467,9005322.8831238,BINA HARBOUR,-8.916666666666670,160.766666666666993,0.015400000000000,165.220000999999996,0.097600000000000,180.080002000000007,0.062900000000000,210.589996000000014,0.211000000000000,215.619994999999989,0.062200000000000,114.839995999999999,0.332300000000000,111.839995999999999,0.191800000000000,140.190001999999993,0.055400000000000,131.630005000000011
1962305.67726822,6690683.6287392,NORFOLK I.,-29.066666666666698,167.933333333332996,0.007500000000000,83.813698000000002,0.040500000000000,136.947005999999988,0.030100000000000,177.891402999999997,0.100000000000000,186.015593999999993,0.086500000000000,216.841904000000000,0.524500000000000,239.320908000000003,0.156400000000000,292.628998000000024,0.043800000000000,287.122893999999974
1086157.92613238,6674934.94054367,ELIZABETH REEF,-29.916666666666700,159.066666666667004,0.019200000000000,33.689999000000000,0.065300000000000,97.480002999999996,0.043300000000000,139.050003000000004,0.143100000000000,147.639998999999989,0.100000000000000,208.039993000000010,0.566400000000000,226.139998999999989,0.161800000000000,259.890015000000005,0.045100000000000,255.000000000000000
1076506.02941959,6497144.23328191,LORD HOWE I.,-31.516666666666701,159.066666666667004,0.017800000000000,68.345000999999996,0.077100000000000,103.751801000000000,0.039600000000000,143.631103999999993,0.136200000000000,151.044005999999996,0.122300000000000,234.259399000000002,0.596800000000000,246.356400000000008,0.176200000000000,275.316010000000006,0.048800000000000,266.105712999999980
759197.824227087,7426541.89915035,CATO I.,-23.250000000000000,155.533333333332990,0.021100000000000,98.099997999999999,0.102200000000000,124.449996999999996,0.061600000000000,148.800003000000004,0.204900000000000,162.039993000000010,0.104400000000000,222.889998999999989,0.479400000000000,236.419997999999993,0.170100000000000,247.809998000000007,0.045800000000000,249.559998000000007
