0.8820163,4.919291,28.259655,23.0416,40.30012,22.368032,17.153316,22.937052,26.458569,18.359812,17.491621,18.44418,18.337692,15.636279,19.196167,19.564981,23.574255,23.039177,23.908438,16.5721,23.180918,34.46793,17.926987,27.597004,21.007835,0.0,0.0,0.0,0.0,0.0,32.326946,31.042015,29.885086,34.405193,38.73349,35.830284,37.039272,35.364296,39.88254,34.689365,30.749086,41.85547,42.89966,37.2761,50.494743,34.544914,30.666767,20.183735,24.756401,20.053083,27.887882,56.284294,38.14714,36.240555,27.684662,34.748116,21.395151,43.0825,28.749119,23.557816,28.811356,33.737385,22.442287,18.653383,19.47307,20.684893,21.686857,17.0281,11.980651,0.0,0.0,0.0,72.71699,67.33633,61.456837,50.43424,57.771152,44.265434,45.647755,48.834103,71.14786,79.56442,59.37712,59.900272,51.816074,60.035652,72.73347,37.17954,56.30694,49.97715,43.081573,40.452854,56.204082,46.121616,38.479538,91.94031,52.190437,59.796993,54.299187,0.0,0.0,0.0,48.73174,29.75874,0.0,37.746468,32.66696,30.129087,0.0,33.04371,27.884798,42.523533,34.39426,36.260647,99.29173,99.293396,0.0,72.97553,59.42827,37.612015,36.723675,32.001038,28.491514,38.688255,22.478333,34.663017,24.80257,36.989037,30.606909,29.905352,29.25565,27.39551,33.460087,44.971046,55.37259,65.20078,58.359173,53.102055,47.17783,53.6608,43.193653,42.595146,54.083237,62.119038,66.976135,48.31556,46.50624,48.929993,45.115852,45.976803,31.15892,33.165577,40.11945,45.631355,33.445076,52.84797,61.598316,45.91147,51.91989,34.175232,43.0943,38.210888,37.52759,29.09575,38.408855,33.21677,48.148067,47.51975,34.484413,37.270916,29.516647,29.736393,27.103216,23.136343,24.511711,23.70022,24.806322,22.03211,23.85142,24.826593
6.6264877,6.045207,64.67502,38.022873,27.427895,95.66118,33.35685,29.497236,84.05564,57.701942,34.75171,27.586903,49.757,36.773945,45.67194,37.60495,61.33996,48.3545,65.4472,72.39947,45.438004,31.51016,47.32542,62.598236,25.52472,0.0,0.0,0.0,0.0,0.0,61.62134,55.88173,62.891937,64.03922,51.26877,78.463776,45.48702,65.403755,49.659367,54.270782,52.56988,76.57776,72.0153,68.65258,65.40907,69.950775,67.34775,63.07901,46.120075,80.10362,77.28532,51.9138,56.501842,34.739204,42.01769,52.671566,28.077412,83.73034,43.119556,57.93561,83.59965,30.877712,42.373585,74.28978,34.401035,44.33916,34.181843,41.37839,35.044693,0.0,0.0,99.29338,70.269615,84.369545,79.63185,64.86732,75.299385,70.00166,64.89733,90.26763,99.29339,99.29338,58.864285,60.35535,63.936367,73.01046,60.920425,52.979065,82.208786,88.02595,49.69099,64.77689,67.091805,60.13463,96.637,99.293396,77.43892,66.798325,99.29339,0.0,0.0,0.0,71.70334,53.723167,0.0,47.342434,41.48608,45.739365,0.0,54.489346,50.805412,52.97193,66.2629,34.940647,0.0,0.0,0.0,80.41591,83.16685,51.29857,63.267826,49.639717,30.648811,66.03457,56.103928,70.74214,35.77122,54.2001,47.501907,42.806023,51.770775,44.904438,56.674484,53.594357,55.202747,49.579067,59.816105,62.801018,60.02124,57.40779,44.11006,42.23726,43.035957,32.282314,31.608809,32.309002,32.51299,37.082775,41.715584,81.98109,73.3257,68.81045,60.334244,34.75226,80.19408,42.03553,43.738144,41.896534,46.45639,48.23902,39.17707,61.484196,67.920525,28.67733,27.87435,35.826584,37.79623,50.797035,42.537212,41.008034,40.665707,31.801428,66.196106,63.19569,71.62781,68.098335,65.754585,62.92562,80.02802,70.15589
55.95397,83.374245,5.408034,6.3711185,6.4412265,6.220348,11.475261,9.068403,7.9899817,10.809464,9.3150835,8.920248,11.149117,11.849189,10.92002,15.955252,10.911886,9.980248,8.885381,11.820215,8.602967,6.3912687,17.50339,20.867804,17.584772,57.04051,60.410202,51.13142,41.25946,60.82369,35.943817,35.793114,35.60448,23.183992,27.807035,20.458382,25.928366,18.84678,20.865139,22.279383,15.179103,21.373884,24.846067,14.665049,33.485718,35.04337,37.731785,27.795801,40.7609,47.395756,32.635754,38.91442,51.579987,42.14553,39.95037,50.004734,58.449158,31.989721,54.487404,96.18599,55.387817,93.893616,94.7045,65.224815,71.30368,66.621994,96.91335,97.54078,62.128357,58.368084,43.05559,50.587753,46.938995,61.914085,46.43708,39.57068,31.30484,23.648085,47.57699,22.956509,26.990301,31.23575,44.941612,57.38165,44.62456,60.472603,29.12333,42.437363,36.945114,41.44045,29.588202,34.11719,32.547634,42.087532,47.203083,52.98812,54.472054,39.851746,37.823513,61.65353,44.253014,64.60175,18.683031,19.018944,81.47336,17.651688,24.442982,19.971373,61.570072,24.988201,22.396551,37.92183,72.75947,71.97654,50.454945,40.943798,36.73355,40.912148,47.37132,21.280993,30.005985,21.275496,18.478052,19.621552,15.043773,13.225669,25.55715,21.049929,17.201164,16.606033,14.817968,17.402267,16.39478,37.84053,38.3131,41.90399,14.101352,18.463549,24.997423,24.665373,20.800749,25.622221,23.032925,20.1575,30.849512,22.980108,23.829754,26.030645,14.252165,27.121462,33.209637,49.84331,15.484256,18.705704,20.265463,19.275707,28.407267,22.17285,23.213434,14.285059,22.666784,21.33163,26.545052,24.956955,18.639984,14.6317625,24.81178,36.09696,20.291643,21.407988,27.80862,23.361542,17.6653,17.58481,12.719566,16.161324,21.578794,30.642462,33.206276,11.57355
88.925865,55.398483,2.8529248,2.573318,2.725999,3.055382,6.4759693,4.829289,4.809848,6.4851766,5.7737865,5.766621,7.95179,8.245207,7.458114,9.746165,7.173924,6.876026,6.5346103,6.416792,4.9508867,3.8477988,10.392327,9.624185,9.747174,70.68742,79.906784,60.42077,45.7011,41.300114,24.93157,18.254902,25.867455,19.006012,19.030987,16.321312,17.116816,15.886398,17.669228,28.155962,16.770025,16.602562,23.8398,14.184563,24.19015,25.422365,19.51212,23.127895,30.342785,38.123444,31.191065,37.674423,33.541187,28.138136,63.898094,51.651794,34.16449,35.540543,47.267204,54.61744,39.814438,22.068945,75.00427,48.4546,33.575657,43.09364,37.319126,51.561172,50.81372,64.331085,75.91147,68.36524,70.79931,47.026226,36.414288,37.726894,19.98255,17.30922,23.91924,27.38471,22.502079,25.45826,45.44832,55.74573,54.34437,40.06688,44.01731,37.40477,57.788322,33.194595,39.154556,54.11323,33.122307,26.197441,51.40449,33.952534,62.99089,46.955505,43.824688,70.476585,52.79184,52.934956,16.725422,13.269799,24.85099,22.950684,26.759811,28.61124,48.38535,34.051243,23.866018,21.717236,77.80757,74.80747,62.3515,48.528027,40.382603,37.945717,40.398697,20.690582,45.33051,30.970413,16.546041,20.819777,16.23896,13.773221,41.25553,17.579142,14.273401,13.748203,12.648859,13.434441,19.291803,16.704342,19.652933,19.669346,18.807243,14.20395,21.752953,16.2404,19.53431,20.104073,21.845007,22.708902,30.460941,22.133017,20.422602,22.336624,18.778507,21.539799,14.245326,31.35843,16.056551,14.831242,22.814728,25.252811,25.805061,26.2883,17.322851,15.531986,27.168558,28.200632,31.677689,23.14386,14.336627,19.29154,21.9715,35.52163,35.73417,38.704163,32.398262,23.53438,22.430182,15.357829,14.838526,17.681786,19.250435,38.451385,34.80456,11.695401
74.39714,55.51165,3.9097805,2.7309983,2.405613,2.3278568,7.8270307,3.9847856,3.6716297,5.293782,4.5262084,4.732695,6.336497,7.1074104,6.1644015,7.7176557,6.1777554,6.2040043,5.7833147,5.854364,4.6759696,3.8124535,8.7553625,7.9229093,8.189446,54.487804,65.39684,54.29898,52.650024,61.85777,28.631933,17.183458,25.752365,18.129438,15.851084,15.86476,14.83552,13.364668,22.58358,24.133415,12.976644,23.340687,17.819721,13.550943,19.119087,25.166826,21.362602,26.939781,30.32326,40.805225,35.618843,40.73098,44.515564,33.076008,52.31115,63.40976,71.90993,23.28345,36.380516,70.82909,57.140194,60.985516,69.43344,54.014317,43.819653,61.541706,78.03166,68.77817,59.16612,50.915676,49.768456,48.806633,52.174595,68.02997,35.99417,38.649796,19.442873,20.62507,33.94189,26.841387,20.298296,27.853777,47.325104,45.809696,42.713776,44.07815,40.365078,32.854233,43.15329,35.12106,38.923756,41.322292,39.457855,28.63641,47.155758,37.452362,34.315388,35.28457,50.9572,57.624348,44.85765,40.726738,22.011108,12.762828,31.667814,17.547283,23.652533,24.271685,34.517952,27.206556,23.07636,35.844162,45.648415,29.197775,64.84954,64.3711,61.599945,31.01713,28.524582,17.958569,27.214994,24.309778,13.387303,15.729161,13.951394,14.811254,22.09814,22.286764,15.286499,11.703384,12.303339,12.636477,13.285402,34.161297,33.833057,27.723063,12.803899,15.2865305,21.380411,15.79994,21.131905,23.447014,16.608591,21.484768,30.44037,20.148436,21.05809,22.717897,14.619862,29.465681,16.85297,38.903824,19.816467,12.154748,20.344301,35.587612,33.121025,31.267658,18.460075,15.156227,24.885675,35.478565,37.454475,40.80877,18.52561,20.528837,14.976514,35.925655,42.023067,43.739094,26.5887,21.189932,21.527557,16.338095,10.719073,16.153036,19.312498,42.3718,37.48594,10.905778
48.00687,41.348312,4.547706,3.4231923,2.8263545,2.2609355,9.388872,3.57792,2.9913337,4.1763935,3.867119,4.3570914,4.9173226,6.0344753,5.0811443,6.434644,5.622548,5.6916995,5.418944,5.783814,4.6557946,3.989294,7.7111073,7.192305,7.040078,36.98228,50.55715,48.99804,40.00908,37.77929,26.298265,18.329638,34.946167,21.508047,18.145763,15.910259,16.549194,14.802052,28.511055,16.244593,13.304487,18.686144,15.533545,15.836724,21.17093,26.749266,29.166931,52.30077,35.47822,40.768646,34.576656,50.97937,48.343967,33.221294,55.3195,34.79817,40.26901,22.104128,39.1059,55.50087,30.035488,37.75057,42.49257,37.871544,36.857433,73.157555,46.48873,46.95977,55.072075,61.114143,48.445698,42.409058,48.22852,39.65911,33.50401,37.781174,23.997711,15.228438,26.022182,29.27311,18.452654,37.83682,48.29842,48.263683,53.530556,53.701344,41.813244,21.159113,28.809132,24.683289,44.515774,32.791798,36.66977,35.506145,53.091892,33.1218,34.247208,36.883186,44.377945,58.788986,52.35969,44.358654,16.167385,14.74968,37.58657,21.156849,16.773518,19.515064,56.191624,21.577946,17.071802,19.59997,60.131153,57.21655,57.305412,55.239246,53.33819,32.41943,24.461668,27.373652,28.637064,25.767708,14.039653,16.613281,15.134867,9.759075,26.813843,14.530634,11.678324,12.320856,13.028912,14.735019,35.316578,22.878036,29.307695,22.120619,14.482416,18.147219,27.10424,16.30961,21.247656,26.56917,21.260517,17.873243,23.09532,23.524544,22.032883,22.6252,20.14594,27.626516,21.461895,39.139736,29.995825,13.001067,30.94489,33.664856,25.35351,26.584843,17.344261,18.562468,22.477495,30.73835,29.72066,33.147694,18.753563,23.76142,14.507566,52.808975,26.865974,22.58776,25.694632,25.124891,22.527714,14.339091,12.262889,15.525982,19.017813,35.22461,30.491592,12.199207
30.985746,30.953888,3.2138662,2.5440662,3.3893878,4.058754,1.281759,5.038346,4.8356295,7.198862,6.3926477,5.786354,7.9718328,8.776039,7.332114,9.304885,7.501553,6.795276,6.5909686,5.7328887,4.54796,3.5386078,10.918519,8.503392,12.072444,30.115013,28.886284,29.734581,26.874355,24.325304,19.460365,20.267443,28.171106,23.263765,20.50292,18.68416,14.478434,14.578263,18.898264,14.855996,13.829427,25.343124,22.717688,12.65892,15.902546,17.63469,21.332129,24.109522,30.040508,32.059677,28.513893,41.081795,44.19084,45.738197,46.265144,30.71219,76.799385,24.362558,60.34636,23.270916,21.74684,20.29975,23.704489,29.624296,20.223482,31.631165,20.346315,20.500021,38.925365,0.0,0.0,71.276886,66.38269,50.56389,43.57414,28.772509,19.467655,16.12703,27.112537,35.561085,22.144217,23.824598,44.233215,30.061357,23.299501,35.619545,30.367002,11.11962,54.50152,34.05132,40.03498,47.178135,26.338848,31.129564,35.64355,26.686272,44.96884,33.722584,32.149006,57.647736,75.93753,42.8746,12.906878,14.768644,30.653193,21.069944,27.09255,22.776756,46.29053,12.98728,19.885376,34.537285,37.303337,47.9007,42.488304,43.609367,45.19453,25.047768,18.516136,23.3681,30.781649,37.786232,13.669272,18.753557,28.548908,18.04002,18.565302,20.569954,14.730615,12.455361,12.13774,12.040622,12.483127,27.041418,23.501904,23.023718,16.49446,15.200362,31.646032,20.234638,23.198778,24.411703,21.250435,20.687336,22.552454,21.039124,26.039682,27.71518,11.682715,30.178984,24.86044,14.49889,13.909819,12.966772,12.943595,14.941329,18.864677,17.393978,15.228739,13.710253,20.06566,16.221926,13.536698,12.459826,11.758044,12.313669,13.352908,15.731952,19.228516,13.699202,16.587053,15.288519,14.373841,11.740201,9.430881,9.68838,11.076588,21.512772,15.105623,10.724419
47.441677,50.9888,7.5807586,4.53933,3.6217084,2.4808924,9.24442,2.8731835,1.951798,3.2678335,2.788851,3.0853243,3.8845503,4.9036775,4.0241537,5.2531285,4.362088,4.7453313,4.031864,4.639193,3.829315,3.7115986,6.5806203,5.990783,6.704541,39.531906,36.06527,38.34396,47.730854,19.892029,20.29,19.0199,26.545467,17.817553,18.926353,22.599186,20.949308,15.277758,17.956625,16.060074,11.97453,18.491587,25.091352,13.762178,20.429821,18.750895,39.2546,46.46852,39.535267,29.998055,30.68149,47.35241,51.748577,51.10355,46.968315,53.95197,44.982548,71.326065,35.891903,46.161064,40.72141,40.64919,41.340622,38.85581,60.543003,53.293133,41.57071,40.853115,47.694305,0.0,0.0,93.6959,69.852066,50.225494,45.46874,51.090183,22.33252,18.05241,37.55557,30.539392,22.223501,33.31471,43.05135,51.35429,40.226326,41.59885,64.06093,29.314087,52.43502,28.666656,27.992102,35.416443,29.297386,43.681564,48.087387,52.6438,42.346542,43.691166,41.222878,98.71987,95.76023,68.241684,26.95341,19.084011,25.94962,14.24282,16.476763,15.612756,61.911434,35.430264,23.598577,31.264292,43.98363,43.772686,79.99912,72.19637,64.80782,45.218002,44.70155,53.199596,32.47145,40.325394,18.279139,22.712193,18.868177,14.043354,25.611115,19.060173,17.85989,15.311961,13.432891,13.838776,18.61373,20.764732,19.986784,19.44626,16.152323,16.62771,26.521494,16.81087,22.229967,26.97529,22.404415,26.411337,27.917109,25.121622,22.17664,22.085669,12.002478,22.438665,16.01713,18.545536,18.752644,14.863943,14.609485,16.696716,25.006363,21.313139,22.536978,18.37958,26.03605,21.543612,17.275171,10.531856,13.574775,20.301243,16.090242,18.233326,19.323824,15.535147,17.021881,30.15197,36.186607,11.605644,11.963655,14.268858,17.231129,33.444336,22.511051,15.394369
31.581692,40.855595,5.909286,4.307584,3.3602445,2.5547316,8.948835,2.835706,1.7218072,2.1018505,2.245592,2.7559514,2.6773205,3.3087385,3.0889225,4.2915187,3.9218645,4.339845,3.8311744,4.506094,3.7523766,3.9075868,4.76184,4.8718047,5.695523,53.06871,49.034603,48.723793,47.4876,17.572079,20.086828,16.90091,24.306444,16.994774,16.578392,19.86102,15.992102,15.400558,19.676517,15.353132,13.916546,17.608955,20.26468,13.8621025,24.380821,18.345413,31.788448,29.390438,58.170948,34.319187,35.07649,61.62836,51.849792,50.620598,60.34157,36.84238,42.126453,49.793354,24.014135,53.500973,75.344765,81.968735,76.65473,69.87193,70.397194,45.857838,48.38387,46.127094,45.57731,71.50066,88.077255,56.90804,40.955936,47.03475,30.300203,28.718182,19.774836,25.516348,24.92511,25.419744,21.648455,27.128359,48.32327,42.908127,42.601887,38.151226,30.630093,25.2628,29.151892,25.927826,29.763525,24.093721,31.466755,38.71672,66.57843,47.608685,42.842308,46.327637,50.554737,59.081547,60.65227,36.00956,18.981304,18.242891,21.31945,20.064304,19.926144,28.836552,56.310375,24.851225,17.52054,17.708647,54.538685,46.917442,63.75534,80.076164,64.070564,26.45034,19.867796,27.471216,25.973772,37.13284,13.476976,17.00829,11.608315,12.077218,20.051447,16.517998,12.528037,15.429784,11.614485,15.272146,31.896555,16.76559,16.505117,16.18472,12.307378,14.694067,26.912708,15.858272,22.974014,34.55133,20.1166,27.662912,32.755642,22.40759,21.117865,22.173628,13.336062,27.41594,14.647571,15.121613,22.845098,13.922548,13.76559,22.123592,21.107721,26.323526,16.925566,22.466866,22.823921,29.05043,36.462063,29.170319,12.785575,14.2511635,14.489201,36.831585,33.479862,35.602394,23.343262,32.518047,25.518782,13.848264,13.332236,11.930993,14.574325,24.134453,16.910078,12.866809
32.03352,29.734592,6.5789227,5.9507675,4.624499,3.6872969,10.410049,3.7884474,2.0032706,1.7474304,2.322064,3.0610986,2.2611434,2.7820177,2.7469573,4.0746703,3.8336008,4.233725,3.783159,4.8015633,4.765324,5.524135,4.2264094,4.2870464,5.0646214,53.752132,28.924248,60.19495,34.40099,19.897951,16.611732,18.282934,28.267702,19.960346,20.605629,17.461422,18.773216,19.224041,18.020428,15.869108,16.082008,19.848734,18.028166,16.416758,25.478487,19.754377,34.853863,33.499706,55.504574,48.044014,43.50468,47.975006,47.26704,52.45527,65.908936,61.82701,50.263287,35.2439,36.05176,45.62606,43.03642,52.012573,42.632633,44.294067,42.976017,55.994995,46.8319,51.756546,52.407623,81.62647,71.73986,59.26145,42.0599,38.680996,41.339752,22.519989,31.960999,19.272095,25.88048,27.749514,19.816786,28.812222,39.76574,41.816578,41.047337,40.695858,31.482897,30.053587,44.082966,21.14431,30.106506,25.07181,28.653225,41.323853,78.267494,75.056114,53.54713,59.23125,50.339134,51.484974,99.29425,40.755753,21.7992,21.333576,23.766003,19.463793,18.902966,20.60899,78.686584,20.887396,15.29301,20.18454,32.750637,28.790213,81.719345,76.31902,70.41575,25.438469,19.20257,35.23895,32.686523,27.20187,17.43958,15.036066,11.877122,11.984291,12.990643,14.456899,19.451635,17.04939,13.2178,12.977771,41.729813,18.729534,16.783255,16.07966,12.0925865,15.450974,34.977566,22.545036,26.714367,43.952057,25.221275,24.172523,26.529182,23.814589,27.029373,33.553474,19.545418,39.12253,31.326492,16.785519,23.415445,16.913773,18.866947,16.630339,19.377531,15.629451,18.75205,23.137388,23.978779,16.581161,13.010106,13.292333,13.382624,14.74411,30.50746,14.19507,16.887775,16.139565,17.99466,21.207571,25.523968,16.282692,14.66524,14.132384,19.101927,20.713953,21.387918,15.646706
