,Group number,L2 Group,L1 Group,Country,Longitude,Latitude,Reef area,Cell number
1310,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.36000061035156,-6.61408186,1537674,32313
1311,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.37999725341797,-6.61408186,524961,32314
1312,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.33999633789062,-6.594214916,344289,32315
1313,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.36000061035156,-6.594214916,1113673,32316
1314,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.33999633789062,-6.574347019,216879,32317
1315,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.36000061035156,-6.574347019,515932,32318
1316,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.33999633789062,-6.554478645,110446,32319
1317,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.36000061035156,-6.554478645,851010,32320
1318,126,Cauvin Bank (GCB15),Grand Chagos Bank,Chagos,72.36000061035156,-6.534609318,643798,32321
1319,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.480465412,151669,36096
1320,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.480465412,151669,36097
1321,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.480465412,151669,36098
1322,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.460556507,151031,36099
1323,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.460556507,659757,36100
1324,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.460556507,1568408,36101
1325,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.460556507,1398043,36102
1326,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.440647602,376483,36103
1327,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.440647602,316289,36104
1328,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.440647602,227458,36105
1329,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.440647602,912,36106
1330,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.440647602,869615,36107
1331,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.440647602,328511,36108
1332,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.440647602,702259,36109
1333,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.420737743,689672,36110
1334,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.420737743,1237435,36111
1335,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.420737743,816079,36112
1336,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.420737743,334713,36113
1337,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.420737743,456559,36114
1338,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.420737743,752511,36115
1339,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.420737743,1822590,36116
1340,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.420737743,1621854,36117
1341,141,Benares Shoals,Northern Banks,Chagos,71.90000153,-5.420737743,2156209,36118
1342,141,Benares Shoals,Northern Banks,Chagos,71.91999816894531,-5.420737743,935737,36119
1343,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.400826931,297228,36120
1344,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.400826931,1173958,36121
1345,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.400826931,463217,36122
1346,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.400826931,309358,36123
1347,141,Benares Shoals,Northern Banks,Chagos,71.91999816894531,-5.400826931,1587288,36124
1348,141,Benares Shoals,Northern Banks,Chagos,71.94000244140625,-5.400826931,2516697,36125
1349,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.400826931,1086916,36126
1350,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.400826931,190031,36127
1351,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.380915642,8481,36128
1352,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.380915642,1002680,36129
1353,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.380915642,298779,36130
1354,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.380915642,317293,36131
1355,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.380915642,55359,36132
1356,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.380915642,127045,36133
1357,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.380915642,112635,36134
1358,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.380915642,77157,36135
1359,141,Benares Shoals,Northern Banks,Chagos,71.90000153,-5.380915642,78434,36136
1360,141,Benares Shoals,Northern Banks,Chagos,71.94000244140625,-5.380915642,856356,36137
1361,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.380915642,592598,36138
1362,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.361003876,186509,36139
1363,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.361003876,1044177,36140
1364,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.361003876,414424,36141
1365,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.361003876,326778,36142
1366,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.361003876,226364,36143
1367,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.361003876,228188,36144
1368,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.361003876,35021,36145
1369,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.361003876,134432,36146
1370,141,Benares Shoals,Northern Banks,Chagos,71.90000153,-5.361003876,205205,36147
1371,141,Benares Shoals,Northern Banks,Chagos,71.94000244140625,-5.361003876,190031,36148
1372,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.361003876,1181128,36149
1373,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.361003876,856538,36150
1374,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.341091156,614796,36151
1375,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.341091156,543384,36152
1376,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.341091156,156229,36153
1377,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.341091156,112726,36154
1378,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.341091156,3009,36155
1379,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.341091156,159239,36156
1380,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.341091156,45145,36157
1381,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.341091156,177206,36158
1382,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.341091156,644801,36159
1383,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.341091156,1114038,36160
1384,141,Benares Shoals,Northern Banks,Chagos,71.72000122070312,-5.321178436,242546,36161
1385,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.321178436,2243528,36162
1386,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.321178436,431608,36163
1387,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.321178436,231927,36164
1388,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.321178436,51529,36165
1389,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.321178436,178209,36166
1390,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.321178436,160151,36167
1391,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.321178436,455647,36168
1392,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.321178436,194990,36169
1393,141,Benares Shoals,Northern Banks,Chagos,71.90000153,-5.321178436,203381,36170
1394,141,Benares Shoals,Northern Banks,Chagos,71.91999816894531,-5.321178436,576491,36171
1395,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.321178436,712200,36172
1396,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.321178436,704630,36173
1397,141,Benares Shoals,Northern Banks,Chagos,71.72000122070312,-5.301264286,487227,36174
1398,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.301264286,787556,36175
1399,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.301264286,64480,36176
1400,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.301264286,12859,36177
1401,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.301264286,392535,36178
1402,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.301264286,357513,36179
1403,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.301264286,1188550,36180
1404,141,Benares Shoals,Northern Banks,Chagos,71.72000122070312,-5.281350136,475006,36181
1405,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.281350136,1086635,36182
1406,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.281350136,190821,36183
1407,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.281350136,49158,36184
1408,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.281350136,200554,36185
1409,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.281350136,739105,36186
1410,141,Benares Shoals,Northern Banks,Chagos,71.90000153,-5.281350136,637562,36187
1411,141,Benares Shoals,Northern Banks,Chagos,71.91999816894531,-5.281350136,162306,36188
1412,141,Benares Shoals,Northern Banks,Chagos,71.94000244140625,-5.281350136,161759,36189
1413,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.281350136,1117413,36190
1414,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.281350136,889224,36191
1415,141,Benares Shoals,Northern Banks,Chagos,71.66000366210938,-5.261435032,834138,36192
1416,141,Benares Shoals,Northern Banks,Chagos,71.68000030517578,-5.261435032,949053,36193
1417,141,Benares Shoals,Northern Banks,Chagos,71.72000122070312,-5.261435032,271677,36194
1418,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.261435032,698438,36195
1419,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.261435032,817199,36196
1420,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.261435032,650273,36197
1421,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.261435032,635955,36198
1422,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.261435032,873902,36199
1423,141,Benares Shoals,Northern Banks,Chagos,71.86000061035156,-5.261435032,774765,36200
1424,141,Benares Shoals,Northern Banks,Chagos,71.87999725341797,-5.261435032,493040,36201
1425,141,Benares Shoals,Northern Banks,Chagos,71.90000153,-5.261435032,950751,36202
1426,141,Benares Shoals,Northern Banks,Chagos,71.94000244140625,-5.261435032,1194159,36203
1427,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.261435032,2347266,36204
1428,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.261435032,725595,36205
1429,141,Benares Shoals,Northern Banks,Chagos,71.66000366210938,-5.241518974,225543,36206
1430,141,Benares Shoals,Northern Banks,Chagos,71.73999786376953,-5.241518974,190821,36207
1431,141,Benares Shoals,Northern Banks,Chagos,71.76000213623047,-5.241518974,441354,36208
1432,141,Benares Shoals,Northern Banks,Chagos,71.77999877929688,-5.241518974,915151,36209
1433,141,Benares Shoals,Northern Banks,Chagos,71.80000305175781,-5.241518974,1076189,36210
1434,141,Benares Shoals,Northern Banks,Chagos,71.81999969482422,-5.241518974,1155900,36211
1435,141,Benares Shoals,Northern Banks,Chagos,71.83999633789062,-5.241518974,477536,36212
1436,141,Benares Shoals,Northern Banks,Chagos,71.90000153,-5.241518974,161759,36213
1437,141,Benares Shoals,Northern Banks,Chagos,71.91999816894531,-5.241518974,161759,36214
1438,141,Benares Shoals,Northern Banks,Chagos,71.94000244140625,-5.241518974,480864,36215
1439,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.241518974,350570,36216
1440,141,Benares Shoals,Northern Banks,Chagos,71.94000244140625,-5.221602917,164335,36217
1441,141,Benares Shoals,Northern Banks,Chagos,71.95999908447266,-5.221602917,164335,36218
1442,141,Benares Shoals,Northern Banks,Chagos,71.98000336,-5.221602917,164335,36219
1443,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.22000122070312,-5.560092926,368549,36352
1444,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.23999786376953,-5.560092926,688852,36353
1445,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.19999694824219,-5.540186882,140999,36354
1446,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.22000122070312,-5.540186882,2296570,36355
1447,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.23999786376953,-5.540186882,2058805,36356
1448,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.26000213623047,-5.540186882,1025663,36357
1449,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.22000122070312,-5.520280361,1843932,36358
1450,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.23999786376953,-5.520280361,1932854,36359
1451,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.26000213623047,-5.520280361,1047004,36360
1452,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.18000030517578,-5.380915642,68242,36361
1453,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.19999694824219,-5.380915642,68242,36362
1454,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.22000122070312,-5.380915642,68242,36363
1455,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.18000030517578,-5.361003876,68242,36364
1456,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.22000122070312,-5.361003876,1906519,36365
1457,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.23999786376953,-5.361003876,852595,36366
1458,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.26000213623047,-5.361003876,565763,36367
1459,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.27999877929688,-5.361003876,125620,36368
1460,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.18000030517578,-5.341091156,68242,36369
1461,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.19999694824219,-5.341091156,772506,36370
1462,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.22000122070312,-5.341091156,2064116,36371
1463,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.23999786376953,-5.341091156,918351,36372
1464,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.27999877929688,-5.341091156,661069,36373
1465,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.19999694824219,-5.321178436,108530,36374
1466,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.23999786376953,-5.321178436,1841594,36375
1467,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.26000213623047,-5.321178436,1179100,36376
1468,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.27999877929688,-5.321178436,455134,36377
1469,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.19999694824219,-5.301264286,108530,36378
1470,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.22000122070312,-5.301264286,116647,36379
1471,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.23999786376953,-5.301264286,1336662,36380
1472,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.26000213623047,-5.301264286,952883,36381
1473,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.27999877929688,-5.301264286,273,36382
1474,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.44000244140625,-5.261435032,967202,36383
1475,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.45999908447266,-5.261435032,575670,36384
1476,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.44000244140625,-5.241518974,3063218,36385
1477,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.45999908447266,-5.241518974,3785815,36386
1478,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.48000336,-5.241518974,2526309,36387
1479,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.44000244140625,-5.221602917,1156903,36388
1480,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.45999908447266,-5.221602917,4716446,36389
1481,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.48000336,-5.221602917,4342333,36390
1482,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.5,-5.221602917,479907,36391
1483,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.44000244140625,-5.201685905,82264,36392
1484,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.45999908447266,-5.201685905,3276449,36393
1485,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.48000336,-5.201685905,3973966,36394
1486,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.5,-5.201685905,186509,36395
1487,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.45999908447266,-5.181767941,2438846,36396
1488,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.48000336,-5.181767941,3086383,36397
1489,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.45999908447266,-5.161849976,757710,36398
1490,142,"Victory Bank, Salomon Islands, and Blenheim Reef",Northern Banks,Chagos,72.48000336,-5.161849976,1264796,36399
1491,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-5.062249184,753332,36608
1492,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-5.062249184,858853,36609
1493,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-5.062249184,1161919,36610
1494,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.30000305175781,-5.062249184,1430328,36611
1495,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-5.062249184,241869,36612
1496,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-5.042327404,526056,36613
1497,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-5.042327404,816353,36614
1498,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-5.042327404,618717,36615
1499,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.30000305175781,-5.042327404,430840,36616
1500,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-5.042327404,1430420,36617
1501,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-5.042327404,433211,36618
1502,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-5.022404671,209492,36619
1503,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-5.022404671,751873,36620
1504,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-5.022404671,35842,36621
1505,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-5.022404671,278167,36622
1506,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-5.022404671,368275,36623
1507,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-5.002481461,613975,36624
1508,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-5.002481461,1824,36625
1509,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-5.002481461,405851,36626
1510,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-5.002481461,729,36627
1511,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-5.002481461,1065974,36628
1512,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-4.982557774,1957844,36629
1513,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-4.982557774,492584,36630
1514,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-4.982557774,580959,36631
1515,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.36000061035156,-4.982557774,224266,36632
1516,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.37999725341797,-4.982557774,44598,36633
1517,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.22000122070312,-4.962633133,912,36634
1518,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-4.962633133,487386,36635
1519,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-4.962633133,5472,36636
1520,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-4.962633133,312824,36637
1521,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-4.962633133,246520,36638
1522,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.36000061035156,-4.962633133,87371,36639
1523,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.37999725341797,-4.962633133,666781,36640
1524,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.40000153,-4.962633133,1228953,36641
1525,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.41999816894531,-4.962633133,946134,36642
1526,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.44000244140625,-4.962633133,293216,36643
1527,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-4.942708015,1351073,36644
1528,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-4.942708015,1376428,36645
1529,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-4.942708015,18422,36646
1530,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-4.942708015,338634,36647
1531,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-4.942708015,407127,36648
1532,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.36000061035156,-4.942708015,63932,36649
1533,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.37999725341797,-4.942708015,393447,36650
1534,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.40000153,-4.942708015,321488,36651
1535,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.41999816894531,-4.942708015,1557921,36652
1536,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.44000244140625,-4.942708015,1082573,36653
1537,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.45999908447266,-4.942708015,10579,36654
1538,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-4.922782421,745671,36655
1539,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-4.922782421,1645293,36656
1540,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-4.922782421,2371,36657
1541,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-4.922782421,72779,36658
1542,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-4.922782421,225634,36659
1543,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.36000061035156,-4.922782421,357422,36660
1544,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.37999725341797,-4.922782421,759625,36661
1545,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.40000153,-4.922782421,114732,36662
1546,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.41999816894531,-4.922782421,6110,36663
1547,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.44000244140625,-4.922782421,813070,36664
1548,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.45999908447266,-4.922782421,450175,36665
1549,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.59999847,-4.922782421,708369,36666
1550,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.62000274658203,-4.922782421,392444,36667
1551,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.23999786376953,-4.90285635,264943,36668
1552,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-4.90285635,663042,36669
1553,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.31999969482422,-4.90285635,143370,36670
1554,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-4.90285635,24807,36671
1555,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.36000061035156,-4.90285635,134797,36672
1556,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.37999725341797,-4.90285635,200554,36673
1557,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.41999816894531,-4.90285635,113729,36674
1558,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.44000244140625,-4.90285635,1541048,36675
1559,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.45999908447266,-4.90285635,137350,36676
1560,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.59999847,-4.90285635,1193111,36677
1561,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.62000274658203,-4.90285635,1994598,36678
1562,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.26000213623047,-4.882929325,56089,36679
1563,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-4.882929325,217335,36680
1564,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.33999633789062,-4.882929325,42773,36681
1565,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.36000061035156,-4.882929325,33562,36682
1566,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.37999725341797,-4.882929325,131696,36683
1567,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.40000153,-4.882929325,29093,36684
1568,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.41999816894531,-4.882929325,79710,36685
1569,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.44000244140625,-4.882929325,1073818,36686
1570,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.62000274658203,-4.882929325,1663533,36687
1571,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.27999877929688,-4.863001823,334074,36688
1572,143,Speakers Bank and Colvocoresses Reef,Northern Banks,Chagos,72.30000305175781,-4.863001823,351403,36689
