Node,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient
41,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
42,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
43,0.001694915254237288,0.028297050158778744,0.0,0.00016396956021548357,21.564763478695365,0.0
44,0.001694915254237288,0.028297050158778744,0.0,0.00016396956021548357,21.564763478695365,0.0
45,0.003389830508474576,0.0462141685542451,0.0,0.0033480963264480687,34.2849922136687,0.0
46,0.006779661016949152,0.04155256649978889,0.00047768409542171445,0.003853742531058402,29.73578586446231,0.0
47,0.001694915254237288,0.03661463324974727,0.0,0.0006696157648258166,25.430844563932773,0.0
48,0.001694915254237288,0.0,0.0,3.997392065975372e-59,0.0,0.0
49,0.001694915254237288,0.029917003211753113,0.0,0.0009415199390539697,21.656785899858647,0.0
50,0.006779661016949152,0.03556150674794743,0.0005007050156830019,0.016468863347858933,29.03332412771268,0.3333333333333333
51,0.005084745762711864,0.0,0.0,2.3596437889063927e-38,0.0,0.0
52,0.003389830508474576,0.032428471226222506,0.0,0.002860515899948682,25.654687486576034,0.0
53,0.001694915254237288,0.0,0.0,3.997392065975372e-59,0.0,0.0
54,0.011864406779661017,0.03712314384280786,4.507028211382043e-05,0.11136920071043874,34.73806316232792,0.9333333333333333
55,0.020338983050847456,0.03709330208730721,0.004586810215928796,0.10391565286782507,34.23806316232791,0.5714285714285714
56,0.01864406779661017,0.03700406399086621,0.00039458496797853935,0.07042928600821137,33.07139649566122,0.7619047619047619
57,0.006779661016949152,0.0,0.0,3.997392065975372e-59,0.0,1.0
58,0.003389830508474576,0.0,0.0,3.997392065975372e-59,0.0,0.0
59,0.03389830508474576,0.005084745762711864,0.0013416352123998285,8.314575497228772e-57,3.0,0.1736842105263158
60,0.005084745762711864,0.001694915254237288,0.0,4.719287577812779e-38,1.0,0.0
61,0.006779661016949152,0.0,0.0,3.997392065975372e-59,0.0,0.0
62,0.003389830508474576,0.0,0.0,3.997392065975372e-59,0.0,0.0
63,0.001694915254237288,0.0,0.0,3.997392065975372e-59,0.0,0.0
64,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
65,0.001694915254237288,0.0,0.0,3.997392065975372e-59,0.0,0.0
66,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
67,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
68,0.006779661016949152,0.03695022527354645,0.0009553681908434289,0.031185138979519075,28.86621654489301,0.0
69,0.003389830508474576,0.03303248883677409,0.0004805617104543754,0.00541861697876989,24.55416629723904,0.0
70,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
71,0.001694915254237288,0.001694915254237288,0.0,2.7981744461827596e-57,1.0,0.0
72,0.003389830508474576,0.0,0.0,3.997392065975372e-59,0.0,1.0
73,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
74,0.01864406779661017,0.03997408876601087,0.021857356622830997,0.09481373512736607,37.23806316232795,0.21818181818181817
75,0.006779661016949152,0.037008783475247796,0.0019865135775469288,0.021360418678968568,31.071396495661194,0.0
76,0.006779661016949152,0.03307872045166111,0.0016843639991175312,0.004490503962813332,25.76665746104601,0.0
77,0.02542372881355932,0.0408716278092207,0.00438884033931659,0.13986125417899592,38.413221337486135,0.5333333333333333
78,0.005084745762711864,0.037008783475247796,0.0,0.021360418678968568,31.071396495661194,0.0
79,0.005084745762711864,0.0,0.0,2.3596437889063927e-38,0.0,0.0
80,0.001694915254237288,0.001694915254237288,0.0,2.3596437889063927e-38,1.0,0.0
81,0.003389830508474576,0.0,0.0,2.3596437889063927e-38,0.0,0.0
82,0.005084745762711864,0.0,0.0,2.3596437889063927e-38,0.0,0.0
83,0.006779661016949152,0.001694915254237288,0.0005668901614342034,8.376735450617696e-37,1.0,0.0
84,0.005084745762711864,0.002259887005649717,0.001128025092803085,8.140771071727056e-37,1.5,0.3333333333333333
85,0.001694915254237288,0.002711864406779661,0.0,8.741201368774653e-24,2.083333333333333,0.0
86,0.001694915254237288,0.002711864406779661,0.0,8.741201368774653e-24,2.083333333333333,0.0
87,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
88,0.001694915254237288,0.0,0.0,3.997392065975372e-59,0.0,0.0
89,0.0,0.0,0.0,3.997392065975372e-59,0.0,0.0
90,0.003389830508474576,0.04316551270403208,0.00023855261726114362,0.0147430792448192,31.968093018092986,0.0
91,0.003389830508474576,0.048101664890183304,0.0,0.014891403267919262,36.072854922854965,0.0
92,0.001694915254237288,0.02744152585195399,0.0,0.00014832402310006133,20.16508064518902,0.0
93,0.001694915254237288,0.02744152585195399,0.0,0.00014832402310006133,20.16508064518902,0.0
94,0.001694915254237288,0.02744152585195399,0.0,0.00014832402310006133,20.16508064518902,0.0
95,0.01694915254237288,0.030975635593220335,0.001894429896501779,0.000943987590045654,25.4213541532427,0.0
