Node,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient
167,0.01694915254237288,0.0349214897114676,0.005234239784322348,0.093712075274747,27.54047619047619,0.13333333333333333
168,0.001694915254237288,0.0,0.0,8.268689880936724e-19,0.0,0.0
169,0.01694915254237288,0.03468945323497945,0.006649496390299732,0.06911360660818928,26.76666666666667,0.17777777777777778
170,0.003389830508474576,0.031497802887633396,1.9229776646829393e-05,0.030543367911962434,23.26875901875902,0.0
171,0.015254237288135592,0.03689584955381207,0.0014926489143599138,0.12174436531901069,29.564285714285706,0.42857142857142855
172,0.010169491525423728,0.04579616413916147,0.003407515383717507,0.030543369288541112,33.08214285714285,0.13333333333333333
173,0.001694915254237288,0.008075772681954137,0.0,8.730838451861217e-11,5.900000000000001,0.0
174,0.0,0.0,0.0,8.268689880936724e-19,0.0,0.0
175,0.001694915254237288,0.016271186440677966,0.0,3.086333074566782e-10,11.249999999999993,0.0
176,0.00847457627118644,0.017061316051844463,0.00021850011352574138,3.0929529132672513e-10,12.249999999999995,0.0
177,0.005084745762711864,0.016271186440677966,0.000207188282351587,3.086333074566782e-10,11.249999999999993,0.0
178,0.001694915254237288,0.027362956176515497,0.0,0.0034508306153354074,19.497041847041828,0.0
179,0.001694915254237288,0.027362956176515497,0.0,0.0034508306153354074,19.497041847041828,0.0
180,0.001694915254237288,0.0,0.0,8.268689880936724e-19,0.0,0.0
181,0.001694915254237288,0.0,0.0,8.268689880936724e-19,0.0,0.0
182,0.003389830508474576,0.0,0.0,8.268689880936724e-19,0.0,0.0
183,0.0,0.0,0.0,8.268689880936724e-19,0.0,0.0
184,0.00847457627118644,0.037563634185781875,0.00046413519456514076,0.09664615660638641,30.197619047619042,0.3
185,0.011864406779661017,0.03670131959131393,0.0010981465443884737,0.06820288496549451,29.18095238095238,0.09523809523809523
186,0.006779661016949152,0.03678376634801478,0.0,0.06820288496549451,29.180952380952377,0.3333333333333333
187,0.02542372881355932,0.03709245265978264,0.004549785542082271,0.1511658057774745,30.730952380952374,0.21818181818181817
