Node,Degree Centrality,Network Centralisation,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient,Graph Density,Rich Club Coefficient,Transitivity,Local Efficiency
20,0.01846153846153846,6.352969064833465e-05,0.0214354896263445,0.00103485779426922,7.749188102256126e-05,26.272410767766793,0.30303030303030304,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
21,0.02,6.352969064833465e-05,0.021449704142011836,0.0005994782241157857,0.00018824041833136578,26.905744101100147,0.41818181818181815,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
22,0.004615384615384615,6.352969064833465e-05,0.02003289319110944,0.0,9.98743012407801e-05,23.085980385283776,1.0,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
23,0.0,6.352969064833465e-05,0.0,0.0,4.83407433001026e-67,0.0,0.0,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
24,0.016923076923076923,6.352969064833465e-05,0.01995444407535709,0.004260345550312698,0.00027777387772074595,25.052647051950462,0.3611111111111111,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
25,0.012307692307692308,6.352969064833465e-05,0.02520664577543901,8.55799738696503e-05,0.00044723898525370764,29.97415760194398,0.4,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
26,0.003076923076923077,6.352969064833465e-05,0.02471718615956534,0.0,0.00027211714594403805,25.759871887658257,1.0,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
27,0.0,6.352969064833465e-05,0.0,0.0,4.83407433001026e-67,0.0,0.0,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
28,0.0,6.352969064833465e-05,0.0,0.0,4.83407433001026e-67,0.0,0.0,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
29,0.0,6.352969064833465e-05,0.0,0.0,4.83407433001026e-67,0.0,0.0,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
30,0.0,6.352969064833465e-05,0.0,0.0,4.83407433001026e-67,0.0,0.0,0.0024932057190121706,"{0: 0.006883004760282924, 1: 0.010709447415329768, 2: 0.017210793314867263, 3: 0.02528735632183908, 4: 0.03560746332431278, 5: 0.04673135852911134, 6: 0.057539682539682536, 7: 0.0824829931972789, 8: 0.11092436974789915, 9: 0.12554112554112554, 10: 0.1111111111111111, 11: 0.1111111111111111, 12: 0.0, 13: 0.0, 14: 0.0}",0.10583446404341927,0.0753148714140053
