Node,Degree Centrality,Closeness Centrality,Betweenness Centrality,Eigenvector Centrality,Harmonic Centrality,Clustering Coefficient
114,0.3341232227488152,0.46338268579074393,0.0012498157216383518,0.08440774129376667,218.58333333333385,0.7698476343223737
115,0.05450236966824645,0.37768180196707946,6.781524901827254e-08,0.01851770895040005,170.58333333333402,0.9904761904761905
116,0.3080568720379147,0.4585431799339216,0.0006245740869462918,0.0806816713331199,215.91666666666723,0.7155840684309008
117,0.3981042654028436,0.4844745873508743,0.0021208721045636396,0.09377724284161214,231.41666666666708,0.5804722584383601
118,0.4502369668246446,0.4683254344391785,0.0103572213113976,0.03643076439954191,216.16666666666674,0.4578457129209458
119,0.3151658767772512,0.4474446825852024,0.0009685255886746931,0.04914815003282202,206.33333333333383,0.7247807017543859
120,0.2180094786729858,0.44405066476533994,0.00030735555123848047,0.06251073977503953,205.08333333333394,0.8954802259887006
121,0.4502369668246446,0.4798416336466993,0.00262622770039886,0.1061017313585868,230.2500000000005,0.5611612903225807
122,0.27251184834123227,0.4407077488448983,0.0004840371286399202,0.04358235899012194,200.3333333333338,0.7971887550200804
123,0.5071090047393365,0.4871623797911011,0.006819486152827993,0.10530520252385668,232.75000000000043,0.4758199546931941
124,0.1066350710900474,0.3825158193699877,0.001799942615284175,0.00768355320814975,179.75000000000014,0.7207317073170731
125,0.3341232227488152,0.4434899947340706,0.0008446681488570443,0.04769088820390646,203.50000000000048,0.6809185959671397
126,0.49526066350710907,0.4740135976105046,0.01586704464877841,0.03799311970490951,222.66666666666674,0.4196103896103896
127,0.23696682464454977,0.4347080146403266,0.000163125368078187,0.052401851589259925,199.583333333334,0.835820895522388
128,0.2251184834123223,0.4434899947340706,0.00011921051995207722,0.056718215803325304,204.58333333333385,0.8314310798946444
129,0.38151658767772517,0.48314178243381556,0.0013152993491170007,0.09387220399541084,229.7500000000004,0.6412253374870197
130,0.37440758293838866,0.4555694887540647,0.0010826413665569873,0.08368594525130456,216.41666666666728,0.6091728091728091
131,0.4431279620853081,0.48648763965288633,0.0030328391207527228,0.09813498589316975,232.2500000000004,0.5531734496124031
132,0.16350710900473936,0.406191846874513,0.00566166944672266,0.010420713577384071,194.91666666666703,0.6356902356902356
133,0.11611374407582939,0.3863867246258017,0.0009302057593444025,0.008978023669514862,185.98333333333335,0.7494949494949495
134,0.6635071090047394,0.5090493852599767,0.032551397825233655,0.11668937125571632,248.1666666666671,0.41461886529759834
135,0.5829383886255924,0.5017772511848342,0.017328627440660722,0.11815730038119127,242.83333333333377,0.486848635235732
136,0.4549763033175356,0.49821854727572185,0.004515086611564944,0.09893939567299963,240.0833333333337,0.5404554263565892
137,0.11611374407582939,0.3502938862954516,0.00023224254137081823,0.005801664633388832,170.68333333333382,0.7777777777777778
138,0.590047393364929,0.4905643517170166,0.010609471380533237,0.11062777632247858,235.91666666666708,0.4302708364506958
139,0.12322274881516589,0.3502938862954516,0.0012134823443008392,0.005801664633388832,170.68333333333382,0.7012820512820512
140,0.4454976303317536,0.48919787719969904,0.0035213385896148614,0.09896883094513248,234.2500000000004,0.6004842615012107
